"","x"
"1264","AC133865.1"
"1265","LIN28AP2"
"1266","TRAF3IP2-AS1"
"1267","AP001885.1"
"1268","CENPW"
"1269","RPL7AP3"
"1270","MOB3C"
"1271","AC098828.2"
"1272","RNASE12"
"1273","TRPM2"
"1274","AKAP2"
"1275","MIR6511A2"
"1276","MYEOV"
"1277","AL359853.2"
"1278","AL022099.1"
"1279","LINC02623"
"1280","AC064805.2"
"1281","SYT13"
"1282","AC079953.1"
"1283","AC079584.2"
"1284","CYP4F60P"
"1285","AC010141.2"
"1286","AC122714.1"
"1287","MIR1291"
"1288","AC092378.1"
"1289","RPL12P15"
"1290","AL390866.1"
"1291","RNU6-735P"
"1292","RNU6-527P"
"1293","PLCB2-AS1"
"1294","IGKV2D-23"
"1295","LINC00861"
"1296","IPPK"
"1297","ZRANB2"
"1298","ST8SIA6-AS1"
"1299","AC245140.2"
"1300","AL354796.1"
"1301","AC104809.1"
"1302","AC008429.2"
"1303","EFCAB14-AS1"
"1304","AP002981.1"
"1305","RN7SKP55"
"1306","ATP8A1"
"1307","AC023090.1"
"1308","LYRM2"
"1309","KDM4C"
"1310","AC097372.3"
"1311","IRF9"
"1312","LY6G6D"
"1313","SULT6B1"
"1314","RPS3AP5"
"1315","AC010463.2"
"1316","AC136944.2"
"1317","ZNF705D"
"1318","AC004866.1"
"1319","WDR34"
"1320","CHRNA10"
"1321","RSRC2"
"1322","AC013474.1"
"1323","ATP5F1AP7"
"1324","NIFKP6"
"1325","SRMS"
"1326","AC140847.3"
"1327","RN7SKP56"
"1328","RNU6-1175P"
"1329","AC111000.1"
"1330","SLC49A3"
"1331","SRXN1"
"1332","AC002351.1"
"1333","AC020703.1"
"1334","LINC00881"
"1335","AL669942.2"
"1336","PLA2G12B"
"1337","AL353801.3"
"1338","AL118511.1"
"1339","SNORA10B"
"1340","HMGB1P1"
"1341","FCER1G"
"1342","RNU7-194P"
"1343","FO082842.1"
"1344","AL672277.1"
"1345","OR5AN2P"
"1346","VN1R105P"
"1347","OR5BM1P"
"1348","AC136618.2"
"1349","AC077690.1"
"1350","PRKACA"
"1351","RGS9"
"1352","RPL22P18"
"1353","AC097374.1"
"1354","ULK4P3"
"1355","RNU6-795P"
"1356","LINC02449"
"1357","AC136932.1"
"1358","SLC8A2"
"1359","DNAJC2"
"1360","SMIM10L1"
"1361","AC073127.1"
"1362","AC022079.1"
"1363","AC093913.1"
"1364","AC130456.2"
"1365","HBZP1"
"1366","PAEPP1"
"1367","AL445220.1"
"1368","LRRC8D"
"1369","AC103681.2"
"1370","SPRY2"
"1371","AC027369.4"
"1372","GLULP4"
"1373","WFDC10A"
"1374","AC114400.1"
"1375","GEMIN8P4"
"1376","RSPRY1"
"1377","DUX4L26"
"1378","PPIAP40"
"1379","ZBTB44"
"1380","TMEM134"
"1381","VN1R87P"
"1382","AL512662.1"
"1383","AC008013.2"
"1384","AC093770.1"
"1385","AC068305.2"
"1386","AC140658.2"
"1387","AC009163.2"
"1388","MS4A10"
"1389","EDA2R"
"1390","AC016708.1"
"1391","MTND1P26"
"1392","TMPO"
"1393","AL583834.1"
"1394","MED13P1"
"1395","FAM84A"
"1396","OR5P3"
"1397","AC019159.1"
"1398","BUB1P1"
"1399","RPPH1"
"1400","AL359397.1"
"1401","AP001330.5"
"1402","LYZ"
"1403","CDC45"
"1404","AL390786.1"
"1405","AL034345.2"
"1406","NME8"
"1407","GOLGA8CP"
"1408","RNU1-73P"
"1409","PATL2"
"1410","ADAM20P3"
"1411","ACOT12"
"1412","AC015871.5"
"1413","AC006019.2"
"1414","OSGEP"
"1415","AC112492.3"
"1416","AP000542.2"
"1417","SIRT7"
"1418","ZFYVE21"
"1419","AC079587.1"
"1420","CXXC4"
"1421","ARL11"
"1422","AC099343.2"
"1423","TRBV5-2"
"1424","INF2"
"1425","MSGN1"
"1426","FP325332.1"
"1427","AC020658.1"
"1428","CHCHD2"
"1429","ETNK2"
"1430","SHF"
"1431","ABHD17C"
"1432","MIR4314"
"1433","TAAR4P"
"1434","AC024267.5"
"1435","HK2"
"1436","AC012313.4"
"1437","AL033519.2"
"1438","AC069304.1"
"1439","AC063977.2"
"1440","RPL24P2"
"1441","ANKMY2"
"1442","AC011410.1"
"1443","AC068759.1"
"1444","RPS10P20"
"1445","KRT2"
"1446","CREBBP"
"1447","AC107976.1"
"1448","PABPC1P13"
"1449","PAGR1"
"1450","LINC01810"
"1451","PEX5L-AS2"
"1452","AC007750.1"
"1453","SNX8"
"1454","PCDH15"
"1455","BEGAIN"
"1456","MBOAT1"
"1457","AC079341.1"
"1458","PRR29-AS1"
"1459","SERPINA15P"
"1460","AL161618.1"
"1461","LAMC1"
"1462","LINC00479"
"1463","TRPC6P"
"1464","AC113403.1"
"1465","AC090159.1"
"1466","AC114812.2"
"1467","ERFE"
"1468","AC022211.1"
"1469","OR10AC1"
"1470","AC022400.9"
"1471","AC006116.2"
"1472","DDOST"
"1473","AC103810.7"
"1474","IL36A"
"1475","AC137894.1"
"1476","AC023830.2"
"1477","RPL3P12"
"1478","IL23A"
"1479","RNU6ATAC30P"
"1480","FAM197Y9"
"1481","AL352984.2"
"1482","AC007216.4"
"1483","SPI1"
"1484","APOL3"
"1485","AC068760.1"
"1486","Z84484.1"
"1487","SLIT1-AS1"
"1488","ZNF93"
"1489","AL135818.2"
"1490","AC108064.1"
"1491","RNU1-29P"
"1492","AC145285.2"
"1493","RNA5SP296"
"1494","MTND5P41"
"1495","ABHD17AP4"
"1496","CCDC152"
"1497","LINC01184"
"1498","LINC01639"
"1499","MIR378B"
"1500","AC104109.4"
"1501","CENPM"
"1502","AL355796.1"
"1503","SLC35E2B"
"1504","MIR3650"
"1505","ARHGAP28"
"1506","SNORA62"
"1507","MTND6P16"
"1508","RNA5SP466"
"1509","MRPL21"
"1510","SPOP"
"1511","IGLVIV-66-1"
"1512","BMI1"
"1513","CYP4X1"
"1514","RBBP4P1"
"1515","BOK-AS1"
"1516","AC095032.1"
"1517","AC012618.3"
"1518","AP003117.1"
"1519","AC109811.1"
"1520","PIGQ"
"1521","IFNA7"
"1522","NOMO3"
"1523","SAPCD2"
"1524","AC108073.2"
"1525","AC023968.1"
"1526","PADI6"
"1527","SHB"
"1528","AL392003.1"
"1529","PDZD9"
"1530","ITGA10"
"1531","SKP1"
"1532","GPBAR1"
"1533","IGHV1-2"
"1534","RN7SL193P"
"1535","AC121247.2"
"1536","OR2D2"
"1537","AC097372.2"
"1538","AL391647.1"
"1539","AC024267.2"
"1540","AC117500.5"
"1541","AC073094.1"
"1542","FAM171A2"
"1543","GRSF1"
"1544","MIR3680-2"
"1545","CLIC2"
"1546","AL390067.1"
"1547","KRT16P3"
"1548","AL162511.1"
"1549","AL450468.1"
"1550","KCNK4"
"1551","AFG3L1P"
"1552","RPL24P8"
"1553","LINC02115"
"1554","CD48"
"1555","OR2M3"
"1556","FAM236D"
"1557","AL606534.5"
"1558","RCOR3"
"1559","KLRC4"
"1560","CCDC188"
"1561","SP9"
"1562","RNU7-74P"
"1563","AL121957.1"
"1564","AL445646.1"
"1565","RNF111"
"1566","RNA5SP33"
"1567","AC126773.2"
"1568","AC021739.5"
"1569","SPRR2E"
"1570","ZNRD1ASP"
"1571","TTC39DP"
"1572","MIR759"
"1573","CCND3P1"
"1574","AC011467.1"
"1575","TBC1D3P7"
"1576","SLC1A5"
"1577","ZNF449"
"1578","RNU6-946P"
"1579","RPL7AP23"
"1580","OR2B6"
"1581","MRPS18CP4"
"1582","F5"
"1583","AL606845.1"
"1584","SCAI"
"1585","MIR5189"
"1586","RBM12B-AS1"
"1587","LINC00545"
"1588","SETD3"
"1589","TXNDC9"
"1590","SLC43A1"
"1591","AP003084.1"
"1592","DNASE1L2"
"1593","IFNA22P"
"1594","BX510359.4"
"1595","SYNE1-AS1"
"1596","AC019205.1"
"1597","AC018362.1"
"1598","URB2"
"1599","TDP2"
"1600","NAA10"
"1601","CCDC60"
"1602","AC079910.1"
"1603","AC093010.2"
"1604","SURF4"
"1605","AC016730.1"
"1606","AC111152.1"
"1607","RAD51"
"1608","RPL35AP19"
"1609","AC109454.1"
"1610","AC024084.1"
"1611","AL683807.1"
"1612","AL683807.2"
"1613","IGHV3OR16-13"
"1614","RNU6-480P"
"1615","AC092436.1"
"1616","AC138907.1"
"1617","TRIML1"
"1618","LINC01304"
"1619","RNU1-14P"
"1620","TPTE2P1"
"1621","ADAD2"
"1622","TSPAN14"
"1623","TAF7L"
"1624","AC007000.3"
"1625","PITPNM1"
"1626","LINC02394"
"1627","IL36B"
"1628","ATP6V1B1"
"1629","AC011611.3"
"1630","AP001767.1"
"1631","AP1S1"
"1632","SH3RF2"
"1633","MIR7973-1"
"1634","DEFB127"
"1635","LINC01807"
"1636","IGLL4P"
"1637","KRTAP2-4"
"1638","AC092723.1"
"1639","RF01778"
"1640","FAM122C"
"1641","OR7A3P"
"1642","HCN1"
"1643","AC113143.1"
"1644","PTCHD3P3"
"1645","HMGN1P37"
"1646","PPP1R8"
"1647","SMIM8"
"1648","TRBV8-2"
"1649","AC114550.3"
"1650","FUOM"
"1651","AC023157.1"
"1652","AC244023.1"
"1653","RNA5SP373"
"1654","SGK3"
"1655","DYSF"
"1656","TRMT10A"
"1657","LINC01355"
"1658","AC005261.1"
"1659","AL121835.2"
"1660","SDCBP2P1"
"1661","MIR4635"
"1662","AC083801.1"
"1663","PYGB"
"1664","C1orf195"
"1665","FAM183DP"
"1666","NBEAP5"
"1667","PCED1B-AS1"
"1668","MIR4473"
"1669","FAM86C1"
"1670","HNRNPCP7"
"1671","AC068489.1"
"1672","AC092079.1"
"1673","AC012513.3"
"1674","RNU6-276P"
"1675","AC009229.1"
"1676","FAM210A"
"1677","SMIM2-AS1"
"1678","AL512286.1"
"1679","AP001189.5"
"1680","LINC01289"
"1681","PI16"
"1682","MRPS15"
"1683","MIR6796"
"1684","AL162595.2"
"1685","RN7SL422P"
"1686","AP000787.2"
"1687","AC020914.1"
"1688","SNORD3B-2"
"1689","SNORD115-24"
"1690","PPIAP87"
"1691","AC008622.1"
"1692","AC097504.1"
"1693","MRPS21P6"
"1694","AC008277.2"
"1695","KRTAP21-4P"
"1696","SOS2"
"1697","AC244021.1"
"1698","TMEM259"
"1699","AC108935.1"
"1700","AC010163.1"
"1701","MIR670HG"
"1702","AC138305.1"
"1703","MEX3D"
"1704","LYRM9"
"1705","CTNNA1"
"1706","LARP4"
"1707","ELOVL4"
"1708","RBM11P1"
"1709","AC104113.1"
"1710","NCAPH"
"1711","HCG21"
"1712","TARS2P1"
"1713","CELF1"
"1714","SWT1"
"1715","MIR708"
"1716","CYCSP11"
"1717","SNAPC4"
"1718","ZNF34"
"1719","TRAJ33"
"1720","AL365366.1"
"1721","AC064862.2"
"1722","AC010376.1"
"1723","RNF227"
"1724","ACY1"
"1725","AC105429.1"
"1726","DOK2"
"1727","PRKG1"
"1728","AC004943.2"
"1729","S100A7L2"
"1730","SPPL2C"
"1731","SNORA63C"
"1732","CERK"
"1733","RNA5-8SP5"
"1734","AC079363.1"
"1735","AC010401.1"
"1736","ACOXL-AS1"
"1737","LMNB1-DT"
"1738","LINC00221"
"1739","AL121894.1"
"1740","BCLAF1P1"
"1741","ITIH5"
"1742","AC034198.1"
"1743","NFE2"
"1744","DDTP1"
"1745","DDC"
"1746","PHBP19"
"1747","PPP2R3A"
"1748","AC008972.1"
"1749","AL772161.1"
"1750","GPR27"
"1751","GDPD1"
"1752","NEK11"
"1753","CCL15"
"1754","RNU6-351P"
"1755","LINC02617"
"1756","IGKV3-34"
"1757","RPL37A"
"1758","PCDHA7"
"1759","MIR5587"
"1760","CALM2P4"
"1761","ACTR3C"
"1762","LINC02051"
"1763","RALGAPA1"
"1764","C15orf48"
"1765","LINC01259"
"1766","AC245519.1"
"1767","AP001469.3"
"1768","AP003396.5"
"1769","AP001962.1"
"1770","MIR5704"
"1771","RF01883"
"1772","MRPS17P1"
"1773","ZNF667"
"1774","AC022616.8"
"1775","AP000769.2"
"1776","ZC3H11B"
"1777","AL359715.1"
"1778","AC034223.1"
"1779","CYCSP25"
"1780","AC093510.1"
"1781","LINC00973"
"1782","FGF2"
"1783","AC002378.1"
"1784","AC023034.1"
"1785","RNA5SP379"
"1786","AC025263.2"
"1787","AC069240.1"
"1788","AC044860.1"
"1789","MTND4LP26"
"1790","AL590783.1"
"1791","MIR8053"
"1792","GTF2A1"
"1793","CCNJP1"
"1794","AC087752.1"
"1795","AC093158.1"
"1796","AC004053.1"
"1797","AP002439.1"
"1798","AL596211.1"
"1799","FAM25BP"
"1800","IGHD1OR15-1A"
"1801","GPT2"
"1802","CTAGE10P"
"1803","BOLA3"
"1804","MIR4435-2HG"
"1805","AL136981.2"
"1806","AL161421.1"
"1807","PRKRA-AS1"
"1808","LINC02490"
"1809","UFC1"
"1810","GCM2"
"1811","C1D"
"1812","AC116351.2"
"1813","PCMTD1P1"
"1814","AC091057.2"
"1815","AC012468.1"
"1816","RN7SKP247"
"1817","RNA5-8SP2"
"1818","SH3TC2"
"1819","AC084116.1"
"1820","MTND3P5"
"1821","AP000919.4"
"1822","IGHJ3P"
"1823","AC008781.2"
"1824","NIFKP1"
"1825","LRPPRC"
"1826","NOXA1"
"1827","KIR2DS4"
"1828","AL161757.1"
"1829","CXCR2P1"
"1830","VASP"
"1831","AC105345.1"
"1832","RNU6-197P"
"1833","LINC02608"
"1834","AC114878.1"
"1835","TYRO3"
"1836","OR5K3"
"1837","AC022826.2"
"1838","LPA"
"1839","PCDH7"
"1840","SNORD32A"
"1841","OR5AO1P"
"1842","RNU6-1"
"1843","AC011461.1"
"1844","TNFSF13B"
"1845","URB1"
"1846","RPL23A"
"1847","AC010729.1"
"1848","AC007546.1"
"1849","AC023906.5"
"1850","MRFAP1"
"1851","AC019226.2"
"1852","LRP1-AS"
"1853","AC010913.1"
"1854","RNU6-1190P"
"1855","AC079950.1"
"1856","AP3B1"
"1857","AC013828.1"
"1858","AC092117.1"
"1859","AC091891.1"
"1860","HOXD8"
"1861","AC012313.1"
"1862","SCP2D1"
"1863","MIR3130-2"
"1864","GALT"
"1865","RASD2"
"1866","TBX15"
"1867","STXBP6"
"1868","AC004542.2"
"1869","AC010203.2"
"1870","ETDB"
"1871","AC120049.1"
"1872","RPS18P1"
"1873","CDHR4"
"1874","Z83847.1"
"1875","NHLH1"
"1876","RF02135"
"1877","RNU6-961P"
"1878","RF02249"
"1879","AC109439.2"
"1880","THAP12P1"
"1881","ZNF66"
"1882","OR4A45P"
"1883","AP003392.5"
"1884","TUBAL3"
"1885","RPL21P120"
"1886","OR7E55P"
"1887","HIST2H3DP1"
"1888","RN7SL825P"
"1889","AC008162.1"
"1890","AC106786.2"
"1891","AP005229.1"
"1892","FGL1"
"1893","TSGA10IP"
"1894","PAX9"
"1895","NODAL"
"1896","ARSEP1"
"1897","RPL7L1P7"
"1898","GAL"
"1899","DGKZP1"
"1900","AC022730.4"
