"","x"
"1268","AL590385.1"
"1269","KCNV2"
"1270","AC106774.1"
"1271","MIR3180-2"
"1272","LINC00513"
"1273","MIR6835"
"1274","HGF"
"1275","MIR139"
"1276","RNY1P12"
"1277","AP003351.1"
"1278","CRYBB2"
"1279","RPL23AP8"
"1280","SLC6A7"
"1281","UGGT1"
"1282","AC137630.3"
"1283","TEX14"
"1284","AL512303.1"
"1285","IGKV2-26"
"1286","SNORD71"
"1287","AJ003147.3"
"1288","TMED5"
"1289","SCARNA21"
"1290","DDX24"
"1291","SSX5"
"1292","AL603650.1"
"1293","GABRG1"
"1294","AC009245.1"
"1295","AL589745.2"
"1296","AC008267.5"
"1297","PSPC1P2"
"1298","VDAC1P9"
"1299","AC011978.1"
"1300","HSPB11"
"1301","AL356356.1"
"1302","HLA-DQB1"
"1303","IGF2BP3"
"1304","USP17L27"
"1305","CASC4"
"1306","CASR"
"1307","ADGRL3-AS1"
"1308","SNORD3D"
"1309","OR2T6"
"1310","AP003718.1"
"1311","IGLV3-12"
"1312","AL355773.1"
"1313","RGS3"
"1314","RPS24P12"
"1315","DARS2"
"1316","RNU7-169P"
"1317","AC125257.1"
"1318","RN7SL388P"
"1319","CACNA1H"
"1320","AP003784.1"
"1321","FBXO24"
"1322","AKIRIN1P2"
"1323","CSNK2A1"
"1324","AC009237.7"
"1325","AC087072.1"
"1326","AC126335.2"
"1327","AC016956.1"
"1328","DMC1"
"1329","AC092447.10"
"1330","CCDC159"
"1331","CBX5"
"1332","AC138466.4"
"1333","Z99127.2"
"1334","MBD3L2B"
"1335","AC025678.2"
"1336","LINC01914"
"1337","OR51D1"
"1338","HDGFL2"
"1339","SHISA5"
"1340","SNORA77B"
"1341","ITPKB-AS1"
"1342","MX1"
"1343","ATPAF1"
"1344","ID2"
"1345","SASH3"
"1346","POLE4"
"1347","AC121334.2"
"1348","AC120057.3"
"1349","NFE2L3P1"
"1350","AC140912.1"
"1351","RF02161"
"1352","PCMTD1P2"
"1353","AL356421.1"
"1354","AC104333.2"
"1355","ALG10B"
"1356","AC096677.2"
"1357","UBTD2"
"1358","SIGLEC1"
"1359","AC005592.1"
"1360","AC067960.1"
"1361","AL356575.1"
"1362","RN7SL854P"
"1363","XPO7"
"1364","SMG6"
"1365","AC004692.2"
"1366","KRT18P39"
"1367","GRID2"
"1368","ARHGAP5-AS1"
"1369","ZNF812P"
"1370","AL391095.3"
"1371","ZNF665"
"1372","UPF3A"
"1373","RRS1-AS1"
"1374","HSF4"
"1375","DRC3"
"1376","GUSBP1"
"1377","AC018410.1"
"1378","RF00570"
"1379","FOXO1B"
"1380","CALB1"
"1381","FAM167A"
"1382","AC019129.2"
"1383","TTTY11"
"1384","MIR449B"
"1385","RF00137"
"1386","BMI1P1"
"1387","H2AFY2"
"1388","RNA5SP18"
"1389","ARSDP1"
"1390","AC027018.1"
"1391","LIN54"
"1392","TMEM38B"
"1393","IER3"
"1394","CHMP1AP1"
"1395","AL589743.6"
"1396","AC022441.3"
"1397","UCP1"
"1398","ZNF28"
"1399","BRAFP1"
"1400","RNASE7"
"1401","LINC00348"
"1402","SELENOO"
"1403","RDH10"
"1404","AC132825.4"
"1405","RNA5SP217"
"1406","AC110602.1"
"1407","AL034345.1"
"1408","ARHGEF33"
"1409","AC127024.7"
"1410","RNU6-758P"
"1411","SYCP3"
"1412","AC009137.1"
"1413","AL034418.1"
"1414","DGCR11"
"1415","LINC00538"
"1416","LDHAP4"
"1417","RPL26P29"
"1418","AF279873.1"
"1419","AL359636.2"
"1420","AL139123.1"
"1421","AC135782.1"
"1422","AL353747.2"
"1423","MLXIPL"
"1424","LGALS9DP"
"1425","CNOT8"
"1426","LINC00555"
"1427","FCRLB"
"1428","AC092580.3"
"1429","RNA5SP131"
"1430","MTND1P14"
"1431","SHISA6"
"1432","Z97633.1"
"1433","AC106864.1"
"1434","LRRC8A"
"1435","AC092669.1"
"1436","COX6B1P7"
"1437","SULF2"
"1438","ARCN1"
"1439","AMD1P2"
"1440","PIM1"
"1441","ATP13A4"
"1442","RPS26P30"
"1443","PCDHA14"
"1444","NOC2L"
"1445","AC005160.1"
"1446","HID1"
"1447","DTD1"
"1448","RNU6-992P"
"1449","AC100786.2"
"1450","COA1"
"1451","AC122683.1"
"1452","VN1R21P"
"1453","NKRF"
"1454","TTTY23"
"1455","TSPYL2"
"1456","RNA5SP209"
"1457","MIR4499"
"1458","SNORA47"
"1459","C17orf51"
"1460","AC010615.3"
"1461","ORC2"
"1462","AC092436.1"
"1463","LIG3"
"1464","METTL15"
"1465","AC138409.2"
"1466","AC007690.1"
"1467","ARID3A"
"1468","AL357500.1"
"1469","TBC1D2B"
"1470","MDK"
"1471","GTF2IP3"
"1472","ABLIM1"
"1473","AC005086.3"
"1474","AC024575.1"
"1475","PLPP2"
"1476","AL358933.1"
"1477","CDCA7L"
"1478","RPL3P12"
"1479","TPT1P4"
"1480","AC009474.2"
"1481","AC123786.2"
"1482","AL158212.1"
"1483","AL049749.1"
"1484","SERPINA9"
"1485","RNU6-45P"
"1486","NME2P1"
"1487","VPS33B-DT"
"1488","SNORD12B"
"1489","BMS1P17"
"1490","AC044802.1"
"1491","ATP5PB"
"1492","AL354984.2"
"1493","LLPH-DT"
"1494","CICP20"
"1495","LRRC73"
"1496","SEPT14P19"
"1497","SETP1"
"1498","LHX8"
"1499","TUBBP8"
"1500","LINC02026"
"1501","MIR548I3"
"1502","AL627171.1"
"1503","FER"
"1504","PIDD1"
"1505","LINC02318"
"1506","AL031768.1"
"1507","KAT8"
"1508","RNF103-CHMP3"
"1509","ADAD2"
"1510","ASB13"
"1511","AL627313.1"
"1512","MYORG"
"1513","AP003692.1"
"1514","AC018558.4"
"1515","LINC02286"
"1516","RN7SL559P"
"1517","CCL23"
"1518","COA3"
"1519","TENM1"
"1520","SNORA68B"
"1521","UBTFL7"
"1522","HDAC2"
"1523","UBE2T"
"1524","RYR3"
"1525","AC090643.2"
"1526","F5"
"1527","PLSCR5-AS1"
"1528","CYCSP24"
"1529","FGF6"
"1530","KCNJ13"
"1531","LPAR4"
"1532","RAB9AP4"
"1533","MIR1285-2"
"1534","NR2C2"
"1535","AC037459.4"
"1536","TPM3P4"
"1537","COX6CP17"
"1538","AC234771.3"
"1539","RDH10-AS1"
"1540","AL139082.1"
"1541","TDRG1"
"1542","FBLN1"
"1543","DPYD-AS2"
"1544","HMGB3P9"
"1545","TRABD2B"
"1546","LINC01285"
"1547","RPUSD2"
"1548","AC109631.1"
"1549","RPL12P8"
"1550","RF01947"
"1551","DEFB108C"
"1552","RPL21P126"
"1553","AL031119.1"
"1554","MIR221"
"1555","AC013470.1"
"1556","EXOC3"
"1557","TRIM64B"
"1558","RPS14P4"
"1559","LILRB2"
"1560","GNAT3"
"1561","Z98755.1"
"1562","HLTF-AS1"
"1563","AL606834.2"
"1564","MIR6762"
"1565","ANGPTL3"
"1566","AC092628.2"
"1567","AC069439.2"
"1568","MIR4704"
"1569","AL645608.2"
"1570","RNA5-8SP7"
"1571","RF02122"
"1572","RFXANK"
"1573","CEACAM22P"
"1574","EXOC6B"
"1575","GNB1"
"1576","ANKRD20A17P"
"1577","AL513348.1"
"1578","LAMP3"
"1579","OFD1P1Y"
"1580","AL356022.1"
"1581","AC005329.2"
"1582","IGHVII-46-1"
"1583","AC048344.3"
"1584","AC093857.1"
"1585","LINC02617"
"1586","AL096799.1"
"1587","DKK2"
"1588","RNU6-426P"
"1589","AC005077.1"
"1590","AL831784.1"
"1591","PHRF1"
"1592","CDV3P1"
"1593","PDZPH1P"
"1594","MIR5571"
"1595","AC011497.2"
"1596","AP003400.3"
"1597","AC003957.1"
"1598","LINC02615"
"1599","LINC00265-2P"
"1600","AC008728.1"
"1601","RPSAP47"
"1602","SMAD4"
"1603","AC127496.3"
"1604","TRAJ60"
"1605","AL390778.2"
"1606","RFPL1S"
"1607","AC104971.1"
"1608","AC010306.1"
"1609","RBFADN"
"1610","RNU6-835P"
"1611","RTF1"
"1612","PADI1"
"1613","ZC3H10"
"1614","SRR"
"1615","AC073912.3"
"1616","IFI44L"
"1617","UBE2V1P4"
"1618","SIGLEC17P"
"1619","HNRNPA1P65"
"1620","AC019080.4"
"1621","CGB3"
"1622","LINC02367"
"1623","IGKV1-8"
"1624","AC022748.2"
"1625","AL663109.1"
"1626","C12orf29"
"1627","RNU7-26P"
"1628","SLC43A2"
"1629","EFCAB13"
"1630","AC064875.1"
"1631","MIR602"
"1632","AC091729.2"
"1633","MTND1P3"
"1634","RNU6-914P"
"1635","AC026355.3"
"1636","AL359715.4"
"1637","KIZ-AS1"
"1638","AC113352.1"
"1639","AC090888.3"
"1640","SNORA27"
"1641","AP001999.1"
"1642","CDR1"
"1643","NPIPB8"
"1644","NPY1R"
"1645","MTCO3P16"
"1646","AL049812.1"
"1647","LINC00313"
"1648","RARA-AS1"
"1649","AC016526.3"
"1650","AC099677.4"
"1651","EIF3KP3"
"1652","RNU6-275P"
"1653","ATG13"
"1654","METTL8P1"
"1655","AC093106.2"
"1656","AC026464.5"
"1657","IFITM9P"
"1658","RNF38"
"1659","AC092535.4"
"1660","RPL17P37"
"1661","PRR13P1"
"1662","FGF13"
"1663","TSPEAR"
"1664","AC024270.3"
"1665","SLBP"
"1666","LINC02167"
"1667","POT1"
"1668","RPSAP39"
"1669","AC130710.1"
"1670","AC078922.1"
"1671","TULP4"
"1672","AC098592.1"
"1673","CMPK1"
"1674","TPM3P7"
"1675","MIR1290"
"1676","RPS20P23"
"1677","MIR3193"
"1678","AF233439.1"
"1679","AL034346.1"
"1680","AC064872.1"
"1681","KRR1P1"
"1682","CICP6"
"1683","OR51B4"
"1684","SLX1A"
"1685","AL161725.2"
"1686","KIFC1"
"1687","RNU6-55P"
"1688","ST8SIA6"
"1689","LINC01214"
"1690","AC099778.1"
"1691","SQLE"
"1692","FAM186A"
"1693","TRMU"
"1694","AP003108.3"
"1695","TDRD3"
"1696","HOMEZ"
"1697","AC002553.2"
"1698","RNA5SP160"
"1699","WASHC4"
"1700","MTND4P6"
"1701","RPL23AP95"
"1702","RNA5SP180"
"1703","RORA-AS2"
"1704","AC105760.2"
"1705","NDUFS5P3"
"1706","RPL12P13"
"1707","ABHD17AP7"
"1708","AP000563.1"
"1709","AC069152.1"
"1710","AL670379.9"
"1711","CHRM3"
"1712","PRSS37"
"1713","RNU6-244P"
"1714","AC008537.1"
"1715","SPATA4"
"1716","TMEM225"
"1717","RGN"
"1718","USP17L21"
"1719","ENPP4"
"1720","IGHV1-14"
"1721","BSNDP2"
"1722","UBE2V1P14"
"1723","AC027328.1"
"1724","NXF1"
"1725","LINC02609"
"1726","KLF12"
"1727","POU6F2-AS2"
"1728","FAM172BP"
"1729","PHACTR1"
"1730","LINC01574"
"1731","TPBGL"
"1732","RN7SL430P"
"1733","SNX15"
"1734","LINC02067"
"1735","AC019155.1"
"1736","AC026356.1"
"1737","AC090079.1"
"1738","AL356585.3"
"1739","MTND4LP5"
"1740","AC079944.1"
"1741","FOXB1"
"1742","GSTA10P"
"1743","FAM207A"
"1744","AC010974.1"
"1745","AC007431.3"
"1746","SCAMP1-AS1"
"1747","KCNC3"
"1748","DGCR6L"
"1749","PYGL"
"1750","SPATA31D3"
"1751","TRBV5-7"
"1752","RNA5SP46"
"1753","SRD5A3"
"1754","ARF6"
"1755","FAU"
"1756","SPACA1"
"1757","RNU6-490P"
"1758","LINC02181"
"1759","FAM9A"
"1760","Z98751.2"
"1761","DTWD1"
"1762","ZNF317P1"
"1763","AKT1"
"1764","AL589880.1"
"1765","AL445218.1"
"1766","RTL4"
"1767","DPY19L1"
"1768","RN7SL598P"
"1769","RPL9P30"
"1770","CMC2"
"1771","FAM86FP"
"1772","SNORA52"
"1773","MTND1P15"
"1774","AC103564.1"
"1775","CALHM1"
"1776","AC005410.1"
"1777","FAM138E"
"1778","FAM74A4"
"1779","SURF6P1"
"1780","LILRP2"
"1781","ULBP3"
"1782","DPEP1"
"1783","KYNUP3"
"1784","AC108667.1"
"1785","RNU6-409P"
"1786","NAPA-AS1"
"1787","AC093249.3"
"1788","AL132796.3"
"1789","LINC01744"
"1790","SAFB"
"1791","RN7SL825P"
"1792","AC011494.1"
"1793","AL451054.1"
"1794","AL445309.1"
"1795","MIR5699"
"1796","FRMD3"
"1797","SPECC1P2"
"1798","TRMT2B-AS1"
"1799","AC009101.1"
"1800","RASGEF1C"
"1801","RPL12P11"
"1802","MIR500B"
"1803","AC016813.1"
"1804","OR5H5P"
"1805","ZNF37CP"
"1806","C1orf74"
"1807","RNU6-534P"
"1808","LRRC41"
"1809","MTCO1P29"
"1810","AL023284.2"
"1811","AC114488.1"
"1812","AC110619.1"
"1813","AL023584.1"
"1814","AC138089.1"
"1815","ZNF100"
"1816","NPTXR"
"1817","FIGN"
"1818","TLR6"
"1819","RN7SL624P"
"1820","CST13P"
"1821","RN7SL743P"
"1822","GOLGA8IP"
"1823","MIR769"
"1824","CREB3L3"
"1825","LINC01968"
"1826","AC027673.1"
"1827","H2AFZP1"
"1828","RNU6-453P"
"1829","AL021397.1"
"1830","INAVA"
"1831","HSPD1P9"
"1832","AC018692.1"
"1833","PNKD"
"1834","AC007151.1"
"1835","AC009319.1"
"1836","MIR6842"
"1837","RPL7P19"
"1838","LINC00322"
"1839","CYP46A1"
"1840","MIR7155"
"1841","HIST1H1PS1"
"1842","BRS3"
"1843","ROR1"
"1844","ITPR1-DT"
"1845","SNORD19"
"1846","COX6CP16"
"1847","TSLP"
"1848","AK4P1"
"1849","FOXD4L6"
"1850","ADAMTS14"
"1851","AL590677.1"
"1852","BOP1"
"1853","AC097493.2"
"1854","RNU6-365P"
"1855","AL451164.1"
"1856","AC013437.1"
"1857","ZNRD1ASP"
"1858","TUBB8P12"
"1859","PCMTD1P3"
"1860","RNU6-7"
"1861","BX322562.1"
"1862","MMP23B"
"1863","C10orf71"
"1864","ISLR2"
"1865","VAMP2"
"1866","RNU6-386P"
"1867","AC245140.1"
"1868","MIR302A"
"1869","AL009028.1"
"1870","GALR2"
"1871","AC092818.1"
"1872","RNU1-128P"
"1873","AL132656.1"
"1874","RF01984"
"1875","AC005871.1"
"1876","AL354811.1"
"1877","NKX2-1-AS1"
"1878","AC127070.2"
"1879","AL162574.2"
"1880","LINC01343"
"1881","LHX2"
"1882","DEFB130D"
"1883","RNU6-969P"
"1884","FAM160A2"
"1885","IGLV2-5"
"1886","PARVA"
"1887","AL050404.1"
"1888","RBPJP5"
"1889","CCNG2"
"1890","RHEBP1"
"1891","C9orf92"
"1892","AL162385.1"
"1893","RN7SKP1"
"1894","AL360271.1"
"1895","RNU105B"
"1896","MIR5091"
"1897","AC016885.2"
"1898","ANGPTL4"
"1899","FTLP12"
"1900","HIST1H2BD"
