"","x"
"1274","AL929601.2"
"1275","RPS26"
"1276","LAPTM4BP2"
"1277","GLRB"
"1278","PPP2R3C"
"1279","AC022872.1"
"1280","AP000785.2"
"1281","AC021504.1"
"1282","TMEM201"
"1283","AC008147.4"
"1284","CD207"
"1285","AC008696.1"
"1286","SETD7"
"1287","TOMM22P4"
"1288","TAF9BP1"
"1289","AC245014.1"
"1290","AC083863.1"
"1291","POT1"
"1292","DNAJC19P3"
"1293","AC008637.1"
"1294","RNU7-7P"
"1295","MIR4267"
"1296","LY6D"
"1297","PRELID1P4"
"1298","AL161747.2"
"1299","ARL14EP"
"1300","MARK3P1"
"1301","AL031593.1"
"1302","AC100858.3"
"1303","KIF19"
"1304","ENPEP"
"1305","MED4-AS1"
"1306","TOP1"
"1307","PSMD8P1"
"1308","GVINP2"
"1309","GAPDHP20"
"1310","AC008781.2"
"1311","MIR4676"
"1312","AL357078.1"
"1313","CHIT1"
"1314","CCDC125"
"1315","AL356157.1"
"1316","AL133393.1"
"1317","WBP4"
"1318","PCDHGB7"
"1319","MICE"
"1320","SNORD19B"
"1321","MIR597"
"1322","MTCO1P40"
"1323","ADCY4"
"1324","AP001360.2"
"1325","AL353898.3"
"1326","SRR"
"1327","AC010655.4"
"1328","AL139339.2"
"1329","LINC01099"
"1330","SPEF2"
"1331","WDR70"
"1332","SLC20A1P1"
"1333","AC016999.1"
"1334","SLC25A34-AS1"
"1335","ESD"
"1336","LHX4"
"1337","AC091073.1"
"1338","PSENEN"
"1339","HNRNPH1P2"
"1340","KCNAB2"
"1341","CUX1"
"1342","LINC01035"
"1343","AL023806.2"
"1344","AC073909.1"
"1345","NAXE"
"1346","SIAH2"
"1347","AC012645.4"
"1348","RFC3"
"1349","AC022306.2"
"1350","SDS"
"1351","ZNF821"
"1352","RF02039"
"1353","AL109976.1"
"1354","BBOX1"
"1355","AL512604.3"
"1356","WDR25"
"1357","PPP4R1"
"1358","HHLA3"
"1359","AF129075.1"
"1360","RNU6-1236P"
"1361","ARRDC3-AS1"
"1362","RNU7-149P"
"1363","CDK10"
"1364","SELENOI"
"1365","AC139530.4"
"1366","TRO"
"1367","RNF7"
"1368","FAM3D-AS1"
"1369","AC116036.1"
"1370","AC008608.1"
"1371","SOS1-IT1"
"1372","ZNF436"
"1373","RNU6-156P"
"1374","AC084033.1"
"1375","AC005304.3"
"1376","RPTOR"
"1377","PWRN4"
"1378","SLC36A2"
"1379","AL139806.1"
"1380","RNU6-1128P"
"1381","AC018558.2"
"1382","ZDHHC14"
"1383","PRXL2B"
"1384","TXNP7"
"1385","DCBLD2"
"1386","AC037441.1"
"1387","AC118470.1"
"1388","KRT34"
"1389","TRIR"
"1390","RNU6-238P"
"1391","XRCC5"
"1392","RN7SL228P"
"1393","TBL2"
"1394","MYBPHL"
"1395","OR5J2"
"1396","RNA5SP365"
"1397","LINC00431"
"1398","AC007923.3"
"1399","CCR10"
"1400","CPD"
"1401","CLEC19A"
"1402","SSU72P1"
"1403","RNU6-1042P"
"1404","NYAP2"
"1405","RNU6-1248P"
"1406","KYNUP1"
"1407","MIR200CHG"
"1408","AC005786.2"
"1409","SPECC1L-ADORA2A"
"1410","TRIM45"
"1411","LYPLA1P3"
"1412","LARS"
"1413","GPR179"
"1414","ZFYVE9P2"
"1415","RPL23AP3"
"1416","RN7SKP104"
"1417","ATP8A2P2"
"1418","RN7SL850P"
"1419","ZMYM5"
"1420","NBPF3"
"1421","RNU6-668P"
"1422","IWS1"
"1423","BCAN"
"1424","CEBPD"
"1425","AP001107.4"
"1426","SLC38A1"
"1427","FAM162B"
"1428","BRD9P1"
"1429","PPATP2"
"1430","AC009336.3"
"1431","RN7SL397P"
"1432","RTL4"
"1433","MIR3689B"
"1434","RPS3AP39"
"1435","PRELID1"
"1436","CDCA4P2"
"1437","SNORD14D"
"1438","VPS72"
"1439","ENPP7P4"
"1440","NRM"
"1441","MOB1AP2"
"1442","TRMT1"
"1443","AC024451.1"
"1444","ANKS3"
"1445","AC073539.2"
"1446","EIF1"
"1447","AL135905.1"
"1448","AC078889.1"
"1449","NES"
"1450","AC002553.1"
"1451","AC092709.1"
"1452","AL139350.1"
"1453","SH2D6"
"1454","AC005796.1"
"1455","PRDM15"
"1456","SHKBP1"
"1457","LSM6"
"1458","LINC01700"
"1459","AC017104.3"
"1460","AL353770.4"
"1461","SVBP"
"1462","AL590065.1"
"1463","TSC22D3"
"1464","OR8B1P"
"1465","AL513479.1"
"1466","AC024337.2"
"1467","MUC7"
"1468","TTC32"
"1469","NLGN1-AS1"
"1470","PPIL1"
"1471","PLA2G2D"
"1472","MRPL51P2"
"1473","SELENOKP2"
"1474","LINC01931"
"1475","RNA5SP190"
"1476","BPI"
"1477","NPM1P40"
"1478","PLAA"
"1479","SPDYE22P"
"1480","ZNF281"
"1481","ARPC3P1"
"1482","GABRR3"
"1483","AIRN"
"1484","BCKDK"
"1485","AC068987.3"
"1486","AL450468.2"
"1487","MIR708"
"1488","RNU6-783P"
"1489","MTCYBP29"
"1490","VKORC1"
"1491","SNORD42B"
"1492","FAM153B"
"1493","AC098848.1"
"1494","HTR2A-AS1"
"1495","RBMY1D"
"1496","AC006387.1"
"1497","LINC02159"
"1498","SLFN12"
"1499","SYT8"
"1500","RNU6-874P"
"1501","SDF2L1"
"1502","NPSR1"
"1503","CYP4F29P"
"1504","AC005823.2"
"1505","ZGPAT"
"1506","MIR4673"
"1507","LINC01498"
"1508","RN7SKP268"
"1509","RNU6-7"
"1510","SCOC"
"1511","AC097521.1"
"1512","RNU6-247P"
"1513","AC079781.2"
"1514","CFAP43"
"1515","RPL23AP34"
"1516","AL162713.1"
"1517","IGKV2OR2-1"
"1518","SLC6A7"
"1519","AC007322.1"
"1520","LINC01048"
"1521","RPSAP12"
"1522","RNU6-1054P"
"1523","IFT20"
"1524","PYGO1"
"1525","CIRBP"
"1526","THA1P"
"1527","AC011294.1"
"1528","AL390856.1"
"1529","RF01880"
"1530","AC022325.1"
"1531","GK3P"
"1532","RARS2"
"1533","AC104393.1"
"1534","RPS10P18"
"1535","LINC01803"
"1536","ZNF283"
"1537","LSM4"
"1538","PPP2R5E"
"1539","AL135746.1"
"1540","AC091117.1"
"1541","CCNE1"
"1542","AC063979.1"
"1543","AC011503.1"
"1544","ACO1"
"1545","STK38"
"1546","AL445183.2"
"1547","AC063976.4"
"1548","RNA5SP420"
"1549","PSD"
"1550","TRAV4"
"1551","AP001282.2"
"1552","AC010980.1"
"1553","AC110813.1"
"1554","CLDN18"
"1555","LY96"
"1556","AC007552.2"
"1557","RNU6-406P"
"1558","LINC01120"
"1559","HSF5"
"1560","RNA5S8"
"1561","AL357373.1"
"1562","P3H2"
"1563","UQCRHL"
"1564","NDFIP2-AS1"
"1565","MIR4703"
"1566","AC078785.2"
"1567","IPO9"
"1568","AC022254.1"
"1569","FXYD7"
"1570","AC092115.1"
"1571","AC134407.3"
"1572","MFSD12"
"1573","AL133371.3"
"1574","AC091053.2"
"1575","AC084819.1"
"1576","IGHD5OR15-5B"
"1577","AL627402.1"
"1578","PPP1R15B"
"1579","AC004771.2"
"1580","SUMO2P16"
"1581","RN7SL843P"
"1582","AC008114.1"
"1583","RNU6-722P"
"1584","KPNA2P2"
"1585","TMCC2"
"1586","SNX19"
"1587","AP001595.1"
"1588","E2F3"
"1589","DUSP23"
"1590","AC124067.2"
"1591","RPLP0P6"
"1592","AC130464.1"
"1593","KRT8P6"
"1594","AL589993.1"
"1595","SGCE"
"1596","C3orf85"
"1597","AC018638.5"
"1598","SYVN1"
"1599","ZNF204P"
"1600","RNU6-522P"
"1601","DCTN5"
"1602","C6orf226"
"1603","SPON2"
"1604","SCEL-AS1"
"1605","SNORD58A"
"1606","AC067945.2"
"1607","AL139424.1"
"1608","MTRNR2L13"
"1609","AC025280.1"
"1610","MAB21L4"
"1611","RNU6-809P"
"1612","NANS"
"1613","IQSEC1"
"1614","AL163195.2"
"1615","SNRPGP4"
"1616","C1QTNF4"
"1617","ATG4C"
"1618","MIR4514"
"1619","ATP6V1E2"
"1620","HSPE1P13"
"1621","UBTFL2"
"1622","SIGLEC29P"
"1623","ERICH6-AS1"
"1624","LINC01907"
"1625","AL139393.2"
"1626","AC022182.2"
"1627","TMSB10P2"
"1628","KRT8P18"
"1629","AKT2"
"1630","B3GALT2"
"1631","AC002064.2"
"1632","ZNF658"
"1633","RPL7P44"
"1634","AC021443.1"
"1635","AC007283.1"
"1636","LMBRD1"
"1637","DMRTA2"
"1638","RPTN"
"1639","AC011247.1"
"1640","ARMCX5-GPRASP2"
"1641","SRMS"
"1642","AC034229.6"
"1643","LINC01091"
"1644","UTP15"
"1645","PRDX3P1"
"1646","AC010205.1"
"1647","AC011474.4"
"1648","RPL13AP19"
"1649","PHF20"
"1650","ADCY10P1"
"1651","RAI1"
"1652","HBA2"
"1653","AC024884.1"
"1654","RN7SL607P"
"1655","ADAMTS8"
"1656","AC022880.2"
"1657","AC004690.2"
"1658","VSIG4"
"1659","OR10G5P"
"1660","CA3"
"1661","LINC02401"
"1662","AC006305.3"
"1663","NAV2-AS4"
"1664","TEX33"
"1665","PRG3"
"1666","ASCL4"
"1667","AL160394.1"
"1668","AL357153.4"
"1669","CCND2P1"
"1670","OR2H2"
"1671","LINC00382"
"1672","SNORD53B"
"1673","AC021087.1"
"1674","SFR1P1"
"1675","SNORA5A"
"1676","AL049870.2"
"1677","RNU6-352P"
"1678","PAX6"
"1679","BTBD10"
"1680","RPL18AP7"
"1681","AL512324.1"
"1682","PICART1"
"1683","AL163973.3"
"1684","AC064874.1"
"1685","ZCCHC12"
"1686","PCCB"
"1687","ACLY"
"1688","DEFB130C"
"1689","USP12"
"1690","AC007614.2"
"1691","AC091812.2"
"1692","AL513327.3"
"1693","FCRLA"
"1694","MYLK"
"1695","PAX5"
"1696","HELZ2"
"1697","FAM74A1"
"1698","PEBP1"
"1699","AC008163.1"
"1700","LCMT2"
"1701","GAGE10"
"1702","AC090607.3"
"1703","AC087742.1"
"1704","AC010618.3"
"1705","HPYR1"
"1706","RNU6-1053P"
"1707","CTR9"
"1708","AC012085.2"
"1709","RPL21P103"
"1710","PLA2G10"
"1711","ANKRD62P1-PARP4P3"
"1712","RPS29P27"
"1713","AC092337.1"
"1714","AC004158.1"
"1715","ZNF682"
"1716","AL138478.1"
"1717","TBC1D3H"
"1718","OR7E117P"
"1719","PDRG1"
"1720","ASPRV1"
"1721","GPX1"
"1722","USP47"
"1723","RNU4-70P"
"1724","LINC01843"
"1725","SMG1P4"
"1726","RNA5SP457"
"1727","IQCN"
"1728","RBBP8NL"
"1729","HNRNPA1P6"
"1730","RNU6-145P"
"1731","RF02118"
"1732","SALL2"
"1733","AC010300.1"
"1734","RNU6-726P"
"1735","RPL23AP55"
"1736","RBM23"
"1737","KRT18P16"
"1738","AL157392.1"
"1739","AC073571.1"
"1740","CRYBA4"
"1741","AC006130.1"
"1742","PANCR"
"1743","CATSPER4"
"1744","AP001330.4"
"1745","PINK1-AS"
"1746","SNF8"
"1747","FRG1HP"
"1748","LINC02345"
"1749","GTF2IP23"
"1750","STK25P1"
"1751","RALGAPA1P1"
"1752","LINGO2"
"1753","RNU6-991P"
"1754","GASAL1"
"1755","AC064799.1"
"1756","GAPDHP45"
"1757","AC025588.4"
"1758","KRTAP10-8"
"1759","MIR4307"
"1760","AC006148.2"
"1761","AC120036.3"
"1762","CENPL"
"1763","AL137845.1"
"1764","AL844175.1"
"1765","WARS2-AS1"
"1766","DCAF4"
"1767","NELL2"
"1768","AC005899.2"
"1769","ALPK3"
"1770","HBEGF"
"1771","RNU6-1289P"
"1772","CDYLP1"
"1773","IGFL1"
"1774","ZSCAN9"
"1775","OR4F17"
"1776","AC111149.1"
"1777","MIR8066"
"1778","GMFB"
"1779","AC110760.2"
"1780","TSC22D2"
"1781","AK4P2"
"1782","SHBG"
"1783","MIR4257"
"1784","RNU6-810P"
"1785","FCHSD1"
"1786","RNF215"
"1787","HSD3BP2"
"1788","AL352979.3"
"1789","ACTG1"
"1790","HIST2H2BF"
"1791","RHBG"
"1792","AC139718.1"
"1793","HSP90AB1"
"1794","C12orf77"
"1795","PCDH15"
"1796","PABPC1L"
"1797","AXIN2"
"1798","MSI1"
"1799","EVI2A"
"1800","RPL37AP1"
"1801","SLC1A2"
"1802","ANP32AP1"
"1803","RNU6-195P"
"1804","PRLHR"
"1805","FABP3P2"
"1806","RPL9P25"
"1807","AL122020.1"
"1808","FAM8A6P"
"1809","AC104450.1"
"1810","AL021707.1"
"1811","AC137056.2"
"1812","SURF1"
"1813","RPL12P5"
"1814","BCL2L10"
"1815","SNRPFP4"
"1816","TUBB8P5"
"1817","IGHV3-54"
"1818","AC097463.2"
"1819","TBX3"
"1820","RPS20P25"
"1821","EMILIN1"
"1822","C19orf81"
"1823","CTTNBP2"
"1824","REM2"
"1825","RYBP"
"1826","FAM110C"
"1827","AL078623.1"
"1828","PCTP"
"1829","VN1R5"
"1830","RNY1P10"
"1831","CTSLP3"
"1832","SNORD83B"
"1833","AL354983.1"
"1834","RPS26P47"
"1835","AC006019.2"
"1836","RPL12P41"
"1837","SORCS1"
"1838","AL158206.1"
"1839","RN7SL536P"
"1840","AC106886.4"
"1841","CAPN12"
"1842","RF02120"
"1843","EPYC"
"1844","AL139135.2"
"1845","AL356130.1"
"1846","AC139887.1"
"1847","AP001021.1"
"1848","HNRNPA1L2"
"1849","GAGE12E"
"1850","AC011473.1"
"1851","SCN5A"
"1852","AC016957.1"
"1853","AL162574.2"
"1854","PLXNA4"
"1855","SEPHS1P1"
"1856","DAPP1"
"1857","PYHIN5P"
"1858","RPL3"
"1859","LRRC77P"
"1860","AC093390.1"
"1861","HGD"
"1862","SCNM1"
"1863","ACP7"
"1864","TNPO2"
"1865","LINC00972"
"1866","OR10Z1"
"1867","AP001781.2"
"1868","GPR20"
"1869","MCM10"
"1870","RNU6-483P"
"1871","TPM3P2"
"1872","AL157834.3"
"1873","AC021242.2"
"1874","MORF4L1P3"
"1875","AC010983.1"
"1876","Z97985.1"
"1877","CLDND2"
"1878","VPS37A"
"1879","APOL1"
"1880","AC092535.2"
"1881","AC007731.4"
"1882","ELL2P1"
"1883","AL121576.1"
"1884","RPL36AP13"
"1885","WNT3A"
"1886","AC127024.1"
"1887","IDO2"
"1888","FCGBP"
"1889","SOWAHC"
"1890","PRAMEF27"
"1891","EHD4"
"1892","MATN1-AS1"
"1893","BX276092.5"
"1894","TMEM131L"
"1895","RN7SKP89"
"1896","KRT8P32"
"1897","FNTA"
"1898","MIR3133"
"1899","AC010595.1"
"1900","TEX22"
