"","x"
"1270","RN7SKP272"
"1271","PLCH1-AS2"
"1272","AC005357.2"
"1273","AC004014.1"
"1274","MIR4274"
"1275","FAM133A"
"1276","AC011503.3"
"1277","AC012506.4"
"1278","AC115284.2"
"1279","FAM25A"
"1280","BCAP31P1"
"1281","AC096719.1"
"1282","AP000821.1"
"1283","APAF1"
"1284","GAMTP2"
"1285","NDST3"
"1286","HHIPL2"
"1287","PRR13P5"
"1288","SPIN2B"
"1289","AP004247.1"
"1290","TMEM14DP"
"1291","FUCA2"
"1292","FAM161B"
"1293","SPINK13"
"1294","ZNF829"
"1295","CPO"
"1296","NFYB"
"1297","TRPC7-AS1"
"1298","CYLD"
"1299","STAG3L2"
"1300","PMS2P1"
"1301","AL135901.1"
"1302","AC080013.6"
"1303","DYNC1LI1"
"1304","AC025580.2"
"1305","AC025884.3"
"1306","SPATA45"
"1307","LINC01030"
"1308","AC078899.2"
"1309","SNORD45B"
"1310","LINC00492"
"1311","PCSK6"
"1312","AC091047.1"
"1313","COMTD1"
"1314","RN7SL215P"
"1315","RNU6-248P"
"1316","COPS6"
"1317","AC106772.2"
"1318","AL359095.1"
"1319","STAT2"
"1320","HMGB3P6"
"1321","RPL36AP21"
"1322","ERCC6"
"1323","ASS1P6"
"1324","ACTG2"
"1325","AC115284.1"
"1326","AC008379.1"
"1327","H3F3A"
"1328","AP001610.1"
"1329","TAS2R1"
"1330","CD2"
"1331","SOCS5P3"
"1332","AP003122.2"
"1333","CCDC173"
"1334","Z98885.2"
"1335","UBE2FP1"
"1336","AC090984.1"
"1337","RNU6-272P"
"1338","MIR6769B"
"1339","MTATP6P18"
"1340","SIGLEC31P"
"1341","MTAP"
"1342","ZNF470"
"1343","AC139530.2"
"1344","GAP43"
"1345","VCL"
"1346","BX276092.1"
"1347","AC005487.1"
"1348","RUSC2"
"1349","STK3"
"1350","FOXN3-AS2"
"1351","AC090888.1"
"1352","AC105227.1"
"1353","FABP5P6"
"1354","AL122125.1"
"1355","AL139824.2"
"1356","MLANA"
"1357","VN1R108P"
"1358","AC011840.1"
"1359","RUFY4"
"1360","MIR122HG"
"1361","AC105393.1"
"1362","TNFAIP8L3"
"1363","ATP5PDP2"
"1364","AC092809.4"
"1365","DLX1"
"1366","RF01992"
"1367","AP003392.1"
"1368","AC013549.3"
"1369","RNU6-677P"
"1370","AC105219.3"
"1371","PVALEF"
"1372","AL353732.1"
"1373","PARN"
"1374","EEF1B2P7"
"1375","RPL5P30"
"1376","RNF219"
"1377","Z92846.1"
"1378","AL583859.2"
"1379","AP005380.1"
"1380","RN7SKP293"
"1381","ATAD2"
"1382","AC111182.1"
"1383","SLC7A3"
"1384","AL353780.1"
"1385","AC020661.1"
"1386","RASA2-IT1"
"1387","AC091868.2"
"1388","AP001858.1"
"1389","AC136475.1"
"1390","AC008567.2"
"1391","ZSCAN20"
"1392","MIR4731"
"1393","SNORD12"
"1394","FABP5P4"
"1395","PANX2"
"1396","GMIP"
"1397","AC025283.1"
"1398","AF038458.3"
"1399","AC068831.6"
"1400","LINC00866"
"1401","SNORA71C"
"1402","AC025755.1"
"1403","AL356489.2"
"1404","CD80"
"1405","KRT8P35"
"1406","ZNF970P"
"1407","COL8A2"
"1408","AC012414.4"
"1409","RNU6-174P"
"1410","MIR4660"
"1411","KY"
"1412","MIR520G"
"1413","FAM86C1"
"1414","RPL12P40"
"1415","NEFM"
"1416","AARSP1"
"1417","TPI1P3"
"1418","C11orf72"
"1419","AC010435.1"
"1420","AC087276.2"
"1421","AC096541.1"
"1422","ANKRD18CP"
"1423","IL22"
"1424","AC128677.1"
"1425","AC079331.2"
"1426","AC025449.1"
"1427","AC012618.3"
"1428","AC005899.7"
"1429","MIR3680-2"
"1430","NAP1L5"
"1431","SNX3P1Y"
"1432","AC013264.1"
"1433","LINC01723"
"1434","RPL21P112"
"1435","MIR4748"
"1436","AL365357.1"
"1437","RN7SL833P"
"1438","AC084116.1"
"1439","RPL13P12"
"1440","AL731532.1"
"1441","RNU6-1318P"
"1442","PRAMEF32P"
"1443","KRT8P50"
"1444","IKZF5"
"1445","AL360182.2"
"1446","MIR1260A"
"1447","EML2"
"1448","RPL26P26"
"1449","AC145207.9"
"1450","ECH1"
"1451","RPL7P54"
"1452","AC006026.1"
"1453","AC009055.1"
"1454","ZNF93"
"1455","LINC00663"
"1456","TERF1"
"1457","CEP135"
"1458","OR11M1P"
"1459","RGS1"
"1460","GAS6-AS1"
"1461","RNU6-344P"
"1462","GNGT1"
"1463","BAALC-AS1"
"1464","RPL5P8"
"1465","CEP78"
"1466","CX3CR1"
"1467","SNORD115-46"
"1468","TPT1P8"
"1469","PDE6B"
"1470","AC099677.1"
"1471","AC004899.2"
"1472","AC063976.1"
"1473","AC073621.1"
"1474","AL161616.1"
"1475","AC009690.1"
"1476","AC116655.1"
"1477","AC079385.3"
"1478","SNRPEP7"
"1479","LINC02272"
"1480","NCAPG"
"1481","AC078857.1"
"1482","AMD1P2"
"1483","OSTN-AS1"
"1484","AC025257.1"
"1485","AC138832.1"
"1486","CDYL2"
"1487","CHKB-DT"
"1488","TMEM239"
"1489","SPNS3"
"1490","ADAM23"
"1491","RN7SKP257"
"1492","TCF3"
"1493","PHBP15"
"1494","AC064799.1"
"1495","AC010326.2"
"1496","TRIM21"
"1497","PTGES3P2"
"1498","MRPL35P2"
"1499","DCLK3"
"1500","AL133368.2"
"1501","AC012507.2"
"1502","AL139240.1"
"1503","AC124067.4"
"1504","RNU6-725P"
"1505","AC108063.1"
"1506","PLCB3"
"1507","ATP5MGP5"
"1508","ARPC5L"
"1509","AC015722.1"
"1510","TAF2"
"1511","RNA5SP278"
"1512","PDGFRB"
"1513","AL589986.2"
"1514","TFB1M"
"1515","AC008489.1"
"1516","SOAT1"
"1517","AL096814.1"
"1518","PGM5P4-AS1"
"1519","RF00599"
"1520","ANGPTL7"
"1521","TSNAX-DISC1"
"1522","RN7SL544P"
"1523","CCSER2"
"1524","LINC00702"
"1525","RPTOR"
"1526","MOB2"
"1527","RF02210"
"1528","MYL7"
"1529","AC087289.3"
"1530","SPINK14"
"1531","LINC02032"
"1532","AL035660.2"
"1533","OR7E8P"
"1534","MRM1"
"1535","PAX8-AS1"
"1536","AL139022.1"
"1537","AC010834.1"
"1538","BX323845.2"
"1539","POLR3H"
"1540","AC009153.1"
"1541","SLITRK1"
"1542","RNU6-9"
"1543","KLHL10"
"1544","MTCO3P11"
"1545","AC127459.3"
"1546","TSR3"
"1547","MAS1LP1"
"1548","TRMU"
"1549","RAPGEF4-AS1"
"1550","UGT1A6"
"1551","AP005901.4"
"1552","AC090617.2"
"1553","AL122003.1"
"1554","ATP1B4"
"1555","RPL13AP5"
"1556","SNX3P1X"
"1557","PPIAL4A"
"1558","AC092447.6"
"1559","OR5D2P"
"1560","AP007216.1"
"1561","MORF4L1P4"
"1562","AL391987.1"
"1563","MDK"
"1564","OR5H7P"
"1565","AC061975.4"
"1566","LY6G6D"
"1567","CCNG1"
"1568","AC113137.1"
"1569","SLC39A6"
"1570","AC105935.2"
"1571","LINC02406"
"1572","LINC02186"
"1573","EEF1A1P13"
"1574","AC243964.1"
"1575","RPL13AP3"
"1576","AC073648.1"
"1577","GORAB"
"1578","LINC02044"
"1579","RNU6-194P"
"1580","TCP10L"
"1581","RN7SL70P"
"1582","UBR5-AS1"
"1583","MIR494"
"1584","SNORD116-4"
"1585","FKBP4P7"
"1586","AC080125.1"
"1587","MMP7"
"1588","NAIF1"
"1589","EGLN1P1"
"1590","HSD11B1"
"1591","TRBV5-4"
"1592","AF196972.1"
"1593","AL355596.1"
"1594","NEURL1B"
"1595","MYH4"
"1596","AC027176.1"
"1597","RASSF5"
"1598","AC005520.3"
"1599","AGL"
"1600","RPL23AP67"
"1601","EIPR1-IT1"
"1602","CPEB2-DT"
"1603","ART4"
"1604","AC017101.1"
"1605","SLCO6A1"
"1606","LINC02281"
"1607","AL021407.2"
"1608","AP000864.1"
"1609","AL691497.1"
"1610","EID1"
"1611","FBXO21"
"1612","IGKV1D-37"
"1613","UBE2V1P7"
"1614","TBC1D10B"
"1615","TUBB8P9"
"1616","BTF3P10"
"1617","RF01233"
"1618","AC009065.3"
"1619","PCDHB19P"
"1620","AC027290.1"
"1621","AL606534.4"
"1622","ACSM4"
"1623","KRT19P3"
"1624","MYSM1"
"1625","RNU6-223P"
"1626","RNU6-1207P"
"1627","LINC00628"
"1628","SNORD12B"
"1629","RN7SL364P"
"1630","VWC2"
"1631","RNU6-75P"
"1632","AC096713.1"
"1633","CFAP161"
"1634","ISCA1P3"
"1635","AC138028.2"
"1636","AP002799.1"
"1637","POU4F2"
"1638","AC112503.2"
"1639","MIR4511"
"1640","DDX39B"
"1641","RBMXL1"
"1642","FANCD2OS"
"1643","RNA5SP365"
"1644","Z97653.2"
"1645","TOMM20L"
"1646","OR13C8"
"1647","PEX2"
"1648","AC026367.2"
"1649","AL354751.1"
"1650","AC008507.2"
"1651","LINC00708"
"1652","AC006296.2"
"1653","AC093259.1"
"1654","RN7SKP1"
"1655","AC129510.1"
"1656","PIGFP2"
"1657","MIR3924"
"1658","AL512343.1"
"1659","AL591501.1"
"1660","LINC01714"
"1661","AL512310.3"
"1662","PHETA1"
"1663","GPS2P2"
"1664","LINC01778"
"1665","NBDY"
"1666","CCNJ"
"1667","PBX4"
"1668","AC062037.1"
"1669","FBXO31"
"1670","NME8"
"1671","ZNF503"
"1672","AL136298.2"
"1673","POMC"
"1674","AC002398.1"
"1675","AC092666.1"
"1676","AC026616.1"
"1677","TRPC3"
"1678","ZMYM4"
"1679","AP002495.1"
"1680","AC009831.3"
"1681","C10orf143"
"1682","AC011998.1"
"1683","MYOC"
"1684","AC105206.2"
"1685","AC093909.6"
"1686","AC104667.2"
"1687","NECAP1"
"1688","ACTR3C"
"1689","GPR62"
"1690","AC006326.1"
"1691","DCLRE1A"
"1692","S100Z"
"1693","SULT1C2P1"
"1694","RPL21P88"
"1695","RABEP2"
"1696","MORN3"
"1697","AC087257.1"
"1698","CU639417.1"
"1699","RNU6-128P"
"1700","SLC7A14"
"1701","AP000568.1"
"1702","MTND5P21"
"1703","AL390754.1"
"1704","PARD3B"
"1705","COL5A1-AS1"
"1706","MIR548H4"
"1707","RNU6-431P"
"1708","EPB41L4A"
"1709","ZNF527"
"1710","PRDM5"
"1711","RPL22"
"1712","RNU1-38P"
"1713","AP000941.1"
"1714","UNC5D"
"1715","AL356490.1"
"1716","AC136628.2"
"1717","RNU1-28P"
"1718","AP006621.4"
"1719","ZMYM3"
"1720","HSFX1"
"1721","ATG3"
"1722","RNA5SP257"
"1723","LINC00609"
"1724","RNA5SP105"
"1725","AC010655.1"
"1726","TUBB3P2"
"1727","PRAMEF1"
"1728","IGKV1D-17"
"1729","OR2AE1"
"1730","LYPD6"
"1731","LMO4"
"1732","TRGV8"
"1733","AC090044.1"
"1734","AC122707.1"
"1735","AC015712.5"
"1736","AC113404.2"
"1737","A1BG-AS1"
"1738","AC087203.2"
"1739","AC084706.1"
"1740","PCDH19"
"1741","AC135584.1"
"1742","GCA"
"1743","AC233699.1"
"1744","PIM1"
"1745","GTF2IP5"
"1746","AC069307.1"
"1747","OR5AZ1P"
"1748","SLC8A2"
"1749","AC004990.1"
"1750","RNA5SP432"
"1751","CHST7"
"1752","CCDC18"
"1753","LINC00174"
"1754","AC096642.1"
"1755","OR52H1"
"1756","E2F3"
"1757","AC011611.2"
"1758","RF02166"
"1759","XKRYP2"
"1760","DTX2P1"
"1761","PRELID1P2"
"1762","AC020612.3"
"1763","RAC1P1"
"1764","AC105180.1"
"1765","TRDMT1"
"1766","AC006504.6"
"1767","MIR1200"
"1768","AC022532.1"
"1769","OR4A45P"
"1770","AC025043.1"
"1771","LRRK1"
"1772","AC007283.1"
"1773","AC233263.6"
"1774","PTGER2"
"1775","CAB39P1"
"1776","RN7SKP141"
"1777","ANKRD20A6P"
"1778","TUBB3"
"1779","DDX11L5"
"1780","AC005996.1"
"1781","HIST1H2AE"
"1782","ZSWIM2"
"1783","GPD1"
"1784","MX1"
"1785","BX255925.2"
"1786","NPDC1"
"1787","AL358072.1"
"1788","GFOD2"
"1789","C8orf34-AS1"
"1790","GCNT4"
"1791","AL606469.2"
"1792","TNK2-AS1"
"1793","AC010487.1"
"1794","BNIP3P3"
"1795","RENBP"
"1796","AC007066.1"
"1797","IGFALS"
"1798","AL513550.1"
"1799","MTND6P32"
"1800","RNY1P15"
"1801","AC027612.1"
"1802","SNRPGP15"
"1803","H3F3B"
"1804","OR5P2"
"1805","AC244517.7"
"1806","PCDHGB7"
"1807","AC073343.1"
"1808","ARHGAP15"
"1809","GSTA6P"
"1810","CYP3A7"
"1811","AC010491.1"
"1812","LINC01392"
"1813","LINC01355"
"1814","PPIAP2"
"1815","JMJD6"
"1816","HYKK"
"1817","AGPAT4-IT1"
"1818","TRAPPC2P9"
"1819","AC087430.1"
"1820","NPY1R"
"1821","HSD3BP2"
"1822","AC022655.2"
"1823","RF00093"
"1824","SSX5"
"1825","TOMM22P2"
"1826","ERC1"
"1827","GRIN3A"
"1828","FOLR1"
"1829","RPL17P40"
"1830","RNF141"
"1831","SNORD72"
"1832","NAA60"
"1833","KLB"
"1834","AC010271.1"
"1835","AC004866.2"
"1836","ARL1"
"1837","CYCSP5"
"1838","TNFSF13B"
"1839","LGR6"
"1840","FAM27B"
"1841","AL359504.1"
"1842","AC105450.1"
"1843","AL365181.2"
"1844","DMAP1"
"1845","AC131009.2"
"1846","AP002336.3"
"1847","AC135050.1"
"1848","RNU6-245P"
"1849","AC011247.1"
"1850","PIP4P1"
"1851","ESRRAP1"
"1852","HES1"
"1853","RNU6-506P"
"1854","TRAF2"
"1855","MICALL2"
"1856","PPIAP78"
"1857","TTLL12"
"1858","ACSL5"
"1859","MIR548I4"
"1860","TRIM50"
"1861","AL161793.1"
"1862","MIR6795"
"1863","AC092542.1"
"1864","LINC01703"
"1865","AL445213.1"
"1866","SLC38A7"
"1867","RNU6-157P"
"1868","AC104078.1"
"1869","AC007848.2"
"1870","C8orf86"
"1871","RPL29P2"
"1872","RNF17"
"1873","CNTNAP5"
"1874","OR4A42P"
"1875","AC127029.1"
"1876","AP002340.1"
"1877","LDHAP2"
"1878","PIP4K2A"
"1879","LGALS9"
"1880","LINC01214"
"1881","AKR1B10P2"
"1882","NEK2P2"
"1883","ADI1P3"
"1884","BRD7P6"
"1885","ANKRD53"
"1886","ZDHHC9"
"1887","KRT17P2"
"1888","AC091167.4"
"1889","SLC10A1"
"1890","KLHL7"
"1891","LY75-CD302"
"1892","SHC4"
"1893","RPS24P1"
"1894","CTNNA1P1"
"1895","CLDN16"
"1896","AC020931.1"
"1897","PIAS4"
"1898","LACRT"
"1899","MRPL44"
"1900","GRAMD4P7"
