"","x"
"1271","AL024509.1"
"1272","ROR1-AS1"
"1273","MCPH1"
"1274","AP000926.1"
"1275","AC007907.1"
"1276","RN7SKP168"
"1277","KCTD15"
"1278","IGHVIII-11-1"
"1279","CCDC134"
"1280","ANGPTL1"
"1281","TNFAIP8L3"
"1282","ZNF25"
"1283","AC092368.2"
"1284","AC018648.1"
"1285","DGAT2"
"1286","KBTBD13"
"1287","AC116353.3"
"1288","AC116348.2"
"1289","RN7SL598P"
"1290","WDR27"
"1291","AC027373.1"
"1292","MIR4719"
"1293","BX537318.1"
"1294","RNU6-599P"
"1295","AC093668.2"
"1296","SCGB1B2P"
"1297","AC103957.1"
"1298","AC027097.2"
"1299","PCBP2P1"
"1300","UBE2D4"
"1301","DNLZ"
"1302","MTND4P12"
"1303","INSL6"
"1304","AC092068.1"
"1305","AC005180.1"
"1306","PITX3"
"1307","U91319.1"
"1308","KRT8P2"
"1309","AL512504.1"
"1310","C9orf116"
"1311","SLC25A39P2"
"1312","RPL7L1P3"
"1313","MIR4725"
"1314","TBX15"
"1315","MIR1269B"
"1316","AC092447.4"
"1317","ATG4B"
"1318","BCL2L10"
"1319","LINC01979"
"1320","AC010531.3"
"1321","CCSER2"
"1322","AC087645.1"
"1323","AC079602.2"
"1324","SGK2"
"1325","CARSP1"
"1326","PLXND1"
"1327","MIR4258"
"1328","AC007308.1"
"1329","MRTFA-AS1"
"1330","PTCHD1-AS"
"1331","AC016394.2"
"1332","AC006504.4"
"1333","AL592494.2"
"1334","AC000111.1"
"1335","AC106799.2"
"1336","AC020661.3"
"1337","RNU6-407P"
"1338","RN7SL181P"
"1339","AC079921.1"
"1340","RPL22P6"
"1341","SLC35B4"
"1342","AL160275.1"
"1343","UGT1A9"
"1344","RN7SL507P"
"1345","SIL1"
"1346","AC138932.4"
"1347","AP003032.2"
"1348","SLC30A3"
"1349","LTBP2"
"1350","IGHEP1"
"1351","CRTC2"
"1352","AC006363.1"
"1353","AL031282.2"
"1354","AC245452.3"
"1355","AC092155.1"
"1356","RPSAP7"
"1357","FABP5P5"
"1358","AC067968.2"
"1359","SIX3-AS1"
"1360","AC099494.2"
"1361","KCTD9P2"
"1362","AC073896.5"
"1363","BORCS6"
"1364","RPL6P8"
"1365","ATP5F1AP1"
"1366","RF00573"
"1367","AL354760.1"
"1368","AC091180.2"
"1369","AC068050.1"
"1370","POLR2D"
"1371","MTCO3P35"
"1372","GRAMD2B"
"1373","OR2T8"
"1374","AC244517.9"
"1375","RNU6-857P"
"1376","NYX"
"1377","LINC00852"
"1378","AL391358.1"
"1379","MAP3K7CL"
"1380","KRT8P10"
"1381","PRH1"
"1382","SKA1"
"1383","TCOF1"
"1384","AC073349.1"
"1385","LINC02171"
"1386","ECE1"
"1387","FAM8A3P"
"1388","CT47A10"
"1389","SOS2"
"1390","MIR502"
"1391","AC099754.1"
"1392","RF00086"
"1393","AC245505.3"
"1394","FKBP11"
"1395","ZNF565"
"1396","SLC27A3"
"1397","PCDH9"
"1398","AC011284.1"
"1399","HSPB1"
"1400","C3orf20"
"1401","AC024451.4"
"1402","AC034114.2"
"1403","C1orf68"
"1404","OR7E21P"
"1405","AC110799.1"
"1406","AC005906.1"
"1407","PAFAH1B2"
"1408","MAPK9"
"1409","AC005105.1"
"1410","AC110769.2"
"1411","CCDC157"
"1412","AC004383.1"
"1413","TYRO3"
"1414","MIR212"
"1415","AKIRIN2"
"1416","AC002116.2"
"1417","STIM2-AS1"
"1418","RNU6-1007P"
"1419","gender"
"1420","PRKG2"
"1421","AC109925.1"
"1422","CPLX4"
"1423","SCARNA6"
"1424","AC092620.1"
"1425","LINC00355"
"1426","DESI1"
"1427","RNU6ATAC41P"
"1428","CCDC58"
"1429","FAM222A-AS1"
"1430","ELOCP20"
"1431","AC007204.2"
"1432","TMEM169"
"1433","AL135960.1"
"1434","AC114477.1"
"1435","EVX1-AS"
"1436","RAD51"
"1437","AC231533.1"
"1438","Z69720.2"
"1439","ZNF831"
"1440","WDR41"
"1441","AOX1"
"1442","HCG24"
"1443","SAGE1"
"1444","OR13H1"
"1445","RALGAPB"
"1446","AL772155.1"
"1447","RNU1-38P"
"1448","NUDT21"
"1449","IL9"
"1450","LINC01747"
"1451","AC007742.2"
"1452","PGA5"
"1453","TCEAL4P1"
"1454","AC245452.2"
"1455","C10orf111"
"1456","SLC35C2"
"1457","MTCO2P11"
"1458","PSAT1P2"
"1459","BTF3P5"
"1460","MIR4439"
"1461","AC093909.6"
"1462","AC068234.1"
"1463","PPARA"
"1464","PCP2"
"1465","AC147876.1"
"1466","LINC00115"
"1467","ERGIC3"
"1468","DEFB108B"
"1469","MRGPRX1"
"1470","APOPT1"
"1471","AC138057.1"
"1472","AC099654.1"
"1473","CYP2F1"
"1474","AC008622.1"
"1475","PNPLA8"
"1476","MOS"
"1477","GPX6"
"1478","RBM43P1"
"1479","AL158071.3"
"1480","OR7E39P"
"1481","AP000892.2"
"1482","AL137003.2"
"1483","RN7SL808P"
"1484","RF01518"
"1485","AC008629.2"
"1486","AADACL2"
"1487","MB"
"1488","AP005205.1"
"1489","ADAMTS9-AS1"
"1490","MAPRE1P1"
"1491","CPAMD8"
"1492","RNU6-758P"
"1493","HNRNPA1P74"
"1494","SALL4P1"
"1495","AL663061.1"
"1496","FAM197Y5"
"1497","RPS26P5"
"1498","MGRN1"
"1499","AC138474.1"
"1500","HBE1"
"1501","AC106734.1"
"1502","PRDX3"
"1503","AL589743.2"
"1504","LINC02671"
"1505","SLCO5A1"
"1506","AC109471.1"
"1507","CDC42P1"
"1508","AC011978.1"
"1509","AL353996.1"
"1510","MBOAT7"
"1511","GPAM"
"1512","AL359851.1"
"1513","ALDH7A1"
"1514","FRG2MP"
"1515","MAP3K14-AS1"
"1516","GDNF-AS1"
"1517","RPS27AP17"
"1518","AC138869.2"
"1519","AC090971.2"
"1520","MTND3P23"
"1521","AC130456.1"
"1522","RN7SL230P"
"1523","AC021594.1"
"1524","AL355379.1"
"1525","RPL7P24"
"1526","RNU6-1005P"
"1527","RN7SL745P"
"1528","MLKL"
"1529","GRM3"
"1530","AC007671.1"
"1531","VWC2L"
"1532","BACH1-AS1"
"1533","POC5"
"1534","KRT18P38"
"1535","RNA5SP500"
"1536","FZD3"
"1537","MTND1P32"
"1538","DACH2"
"1539","AC139769.1"
"1540","LINC02453"
"1541","FER"
"1542","AC079594.1"
"1543","RPL22P22"
"1544","SNRPD2P2"
"1545","MLLT3"
"1546","ATIC"
"1547","IPO8P1"
"1548","RPRM"
"1549","EIF3KP2"
"1550","AP000542.2"
"1551","MIR3678"
"1552","RNU6-218P"
"1553","BNIP3P28"
"1554","STN1"
"1555","IGLV3-10"
"1556","FAM43B"
"1557","AC133919.2"
"1558","C18orf12"
"1559","NUPL2"
"1560","C11orf52"
"1561","IGFL2-AS1"
"1562","NUDT14"
"1563","IKZF5"
"1564","AP000344.1"
"1565","RF01970"
"1566","GAPDHP49"
"1567","PRAMEF7"
"1568","AL160262.1"
"1569","AL590438.1"
"1570","PRSS50"
"1571","NR1I2"
"1572","RF00408"
"1573","AP003555.3"
"1574","PPP1CB"
"1575","SDHDP1"
"1576","AC092573.1"
"1577","AL596325.2"
"1578","AL132875.1"
"1579","AL022313.1"
"1580","LINC02271"
"1581","SNX21"
"1582","RN7SL640P"
"1583","DENR"
"1584","LILRB4"
"1585","AC025166.1"
"1586","ADPGK"
"1587","RN7SKP285"
"1588","AC023301.1"
"1589","CCDC141"
"1590","AC139887.4"
"1591","MBLAC2"
"1592","AL645929.2"
"1593","AC107393.1"
"1594","AL670379.6"
"1595","LINC01104"
"1596","SPAG5-AS1"
"1597","AC093639.1"
"1598","RNU6-831P"
"1599","RN7SL753P"
"1600","AL137060.1"
"1601","PRELID3BP10"
"1602","AL357375.1"
"1603","AL589745.1"
"1604","P2RX5"
"1605","AL136529.1"
"1606","AC104699.1"
"1607","RFX7"
"1608","AC107958.3"
"1609","AL110292.1"
"1610","RNU6-984P"
"1611","ZNF438"
"1612","AL035467.1"
"1613","NELL1"
"1614","LYZL4"
"1615","NAAA"
"1616","C8orf59P2"
"1617","UQCR11"
"1618","AC244453.3"
"1619","TTC39C-AS1"
"1620","AL513122.1"
"1621","GNAI3"
"1622","FAM32BP"
"1623","AC113146.1"
"1624","FRMPD4-AS1"
"1625","GRIN2C"
"1626","AP000755.1"
"1627","LINC01322"
"1628","MCTS1"
"1629","AC067942.3"
"1630","AL031651.1"
"1631","AC006042.4"
"1632","SLC25A20P1"
"1633","TSFM"
"1634","AC003958.1"
"1635","AC012213.4"
"1636","AKT3"
"1637","CA10"
"1638","DNAJC19"
"1639","CAP1"
"1640","AC132479.1"
"1641","PFKL"
"1642","NXPE2"
"1643","UGT1A5"
"1644","LRRK1"
"1645","AL359198.2"
"1646","LZTR1"
"1647","AC009166.2"
"1648","MIR8086"
"1649","AC008164.1"
"1650","ERCC2"
"1651","LYPLA1P2"
"1652","KCTD5"
"1653","GLIDR"
"1654","SULT2A1"
"1655","AP000223.1"
"1656","ABHD17AP3"
"1657","MIR920"
"1658","MIR3666"
"1659","SORT1"
"1660","SAMD9"
"1661","AC092919.2"
"1662","ZNF343"
"1663","LGALS3"
"1664","AC015908.4"
"1665","AC024451.1"
"1666","AL772363.1"
"1667","DYRK4"
"1668","RNU6-11P"
"1669","ZIK1"
"1670","RPL21P126"
"1671","RDH10-AS1"
"1672","RAD54L2"
"1673","RNU2-29P"
"1674","SMYD3-IT1"
"1675","CORO2A"
"1676","RMI1"
"1677","PIEZO1P2"
"1678","AL365226.2"
"1679","SNRPGP7"
"1680","ANP32B"
"1681","AC008378.1"
"1682","AC011840.4"
"1683","AC005519.1"
"1684","IGKV2OR22-3"
"1685","AP001767.4"
"1686","HSF4"
"1687","AC073655.1"
"1688","BMS1P1"
"1689","PPIAP79"
"1690","VENTXP2"
"1691","NANOGP2"
"1692","AC068870.3"
"1693","AL353662.2"
"1694","AD000091.1"
"1695","AGA"
"1696","AC004408.2"
"1697","HMGA1P2"
"1698","MTCO1P46"
"1699","AP003170.4"
"1700","DUTP2"
"1701","AC091906.1"
"1702","RHPN2"
"1703","MED23"
"1704","RNU6-1132P"
"1705","FXYD6P2"
"1706","AC109992.1"
"1707","AC127459.2"
"1708","HOXD13"
"1709","AL109659.2"
"1710","CYCS"
"1711","AC121334.1"
"1712","MIR6784"
"1713","AL139260.1"
"1714","CDIPTOSP"
"1715","TMED2"
"1716","KIAA1549"
"1717","ASS1P1"
"1718","CYP19A1"
"1719","AC069257.3"
"1720","PARP6"
"1721","AC022498.1"
"1722","SIX3"
"1723","FUBP1"
"1724","PCDHA4"
"1725","ZNF736P12Y"
"1726","STK26"
"1727","AC006030.1"
"1728","AL021937.4"
"1729","AC124283.4"
"1730","OR4D5"
"1731","ETS2"
"1732","ITGA9-AS1"
"1733","VN1R105P"
"1734","BMP2K"
"1735","AP000696.1"
"1736","LINC02156"
"1737","RN7SL67P"
"1738","LIMS2"
"1739","AC136944.4"
"1740","B4GALT3"
"1741","AL451164.2"
"1742","LINC02499"
"1743","METTL17"
"1744","YBX1P8"
"1745","AC097521.1"
"1746","AL158827.1"
"1747","LINC02331"
"1748","AL359922.2"
"1749","AC024958.1"
"1750","LINC02157"
"1751","GUSBP10"
"1752","AC211476.1"
"1753","AC005178.1"
"1754","AC106774.4"
"1755","DLD"
"1756","PJA2"
"1757","AC008551.1"
"1758","TAF9P2"
"1759","RPL13P"
"1760","MIR509-2"
"1761","AC012493.2"
"1762","CLIP4"
"1763","RNA5SP520"
"1764","TBC1D8"
"1765","AC004233.4"
"1766","SNTB2"
"1767","AC107027.3"
"1768","HS3ST1"
"1769","NOD2"
"1770","AC008147.2"
"1771","AL512637.1"
"1772","RN7SL480P"
"1773","CARF"
"1774","ZFYVE1"
"1775","CACTIN"
"1776","LINC01722"
"1777","RNU6-576P"
"1778","ZFP14"
"1779","AFF1"
"1780","TSPYL1"
"1781","NSMCE1"
"1782","AP002784.2"
"1783","FAM197Y6"
"1784","SPATA31C2"
"1785","SERPINA2"
"1786","ATN1"
"1787","AC125604.1"
"1788","TLK1P1"
"1789","RN7SKP207"
"1790","AC008739.5"
"1791","SLC51B"
"1792","CHTF18"
"1793","AC006372.3"
"1794","AC093801.1"
"1795","RNA5SP462"
"1796","AC133552.4"
"1797","IGKV2D-23"
"1798","LCN6"
"1799","GJB7"
"1800","AC018638.7"
"1801","LINC00871"
"1802","GDF10"
"1803","AC245008.1"
"1804","KANK1P1"
"1805","HIGD1AP3"
"1806","CHD2"
"1807","AL023803.1"
"1808","NADK2-AS1"
"1809","C19orf84"
"1810","GAPDHP29"
"1811","DEFB117"
"1812","AL645933.2"
"1813","TMTC2"
"1814","PTMAP9"
"1815","AC022400.6"
"1816","AC091912.2"
"1817","TRAF3IP2-AS1"
"1818","TIGD3"
"1819","LINC01151"
"1820","AC007292.3"
"1821","CMPK2"
"1822","AL138789.1"
"1823","ALDOC"
"1824","RTCB"
"1825","OR6C3"
"1826","MIR3158-1"
"1827","AC027348.1"
"1828","AGPAT3"
"1829","OR7E130P"
"1830","LHCGR"
"1831","AL160153.1"
"1832","AC131392.1"
"1833","LGALS9C"
"1834","AC006450.3"
"1835","SLC16A5"
"1836","IGLV3-4"
"1837","VSTM2A-OT1"
"1838","AC105450.1"
"1839","AC174048.1"
"1840","AC104063.1"
"1841","MIR526A2"
"1842","MAGI2"
"1843","SDF2L1"
"1844","RPS20P22"
"1845","AC022150.3"
"1846","LINC01844"
"1847","AP003398.1"
"1848","IFNA13"
"1849","AC116036.2"
"1850","LPCAT4"
"1851","AL009179.1"
"1852","MUTYH"
"1853","AL139384.1"
"1854","IGHV3-76"
"1855","AC087190.1"
"1856","AL078604.1"
"1857","DGCR10"
"1858","MIR6862-2"
"1859","AC136896.1"
"1860","PLA2G1B"
"1861","C1orf216"
"1862","TUBB8P10"
"1863","ALMS1P1"
"1864","HTT"
"1865","AMT"
"1866","AL355922.2"
"1867","AC127455.1"
"1868","TBL1YP1"
"1869","LINC01419"
"1870","AC092125.1"
"1871","MIR4643"
"1872","SLITRK2"
"1873","RNA5SP259"
"1874","AC005915.1"
"1875","HEATR6"
"1876","PIAS4"
"1877","AC074212.1"
"1878","BCAS2P3"
"1879","RASA4DP"
"1880","CATIP-AS1"
"1881","CNGB3"
"1882","AC078802.1"
"1883","ZNF219"
"1884","AC027369.4"
"1885","E2F3P2"
"1886","RF01976"
"1887","AL137230.1"
"1888","OR8B8"
"1889","NCMAP"
"1890","STRN3"
"1891","C6orf226"
"1892","AC067904.1"
"1893","DDTP1"
"1894","NDUFS5P2"
"1895","BCRP8"
"1896","LINC02551"
"1897","PHF2"
"1898","AC104651.1"
"1899","MAGOH3P"
"1900","TMEM255B"
